target_month,nowcast_date,cpi_mom_nowcast,cpi_mom_actual_clevelandfed
2021-09,2021-10-05,0.361783214592945,
2021-09,2021-10-06,0.361783214592945,
2021-09,2021-10-07,0.361783214592945,
2021-10,2021-10-01,0.395271312384218,
2021-10,2021-10-04,0.39602748607162,
2021-10,2021-10-05,0.39602748607162,
2021-10,2021-10-06,0.39602748607162,
2021-10,2021-10-07,0.39602748607162,
2021-10,2021-10-08,0.39602748607162,
2021-10,2021-10-12,0.43553546700114,
2021-10,2021-10-13,0.43553546700114,
2021-10,2021-10-14,0.43553546700114,
2021-10,2021-10-15,0.464848579074208,
2021-10,2021-10-18,0.464848579074208,
2021-10,2021-10-19,0.464848579074208,
2021-10,2021-10-20,0.464848579074208,
2021-10,2021-10-21,0.464848579074208,
2021-10,2021-10-22,0.493613050012219,
2021-10,2021-10-25,0.493613050012219,
2021-10,2021-10-26,0.493613050012219,
2021-10,2021-10-27,0.493613050012219,
2021-10,2021-10-28,0.493613050012219,
2021-10,2021-10-29,0.493613050012219,
2021-10,2021-11-01,0.493613050012219,
2021-10,2021-11-02,0.493613050012219,
2021-10,2021-11-03,0.493613050012219,
2021-10,2021-11-04,0.493613050012219,
2021-11,2021-11-01,0.388481798397948,
2021-11,2021-11-02,0.522141777951743,
2021-11,2021-11-03,0.522141777951743,
2021-11,2021-11-04,0.522141777951743,
2021-11,2021-11-05,0.522141777951743,
2021-11,2021-11-08,0.522141777951743,
2021-11,2021-11-09,0.531688303923562,
2021-11,2021-11-10,0.57119320664826,
2021-11,2021-11-12,0.57119320664826,
2021-11,2021-11-15,0.571350552348093,
2021-11,2021-11-16,0.571350552348093,
2021-11,2021-11-17,0.571350552348093,
2021-11,2021-11-18,0.571350552348093,
2021-11,2021-11-19,0.571350552348093,
2021-11,2021-11-22,0.570957188098509,
2021-11,2021-11-23,0.570957188098509,
2021-11,2021-11-24,0.570957188098509,
2021-11,2021-11-26,0.56788894695175,
2021-11,2021-11-29,0.56788894695175,
2021-11,2021-11-30,0.56788894695175,
2021-11,2021-12-01,0.56788894695175,
2021-11,2021-12-02,0.56788894695175,
2021-11,2021-12-03,0.56788894695175,
2021-11,2021-12-06,0.56788894695175,
2021-11,2021-12-07,0.56788894695175,
2021-12,2021-12-01,0.135092008807369,
2021-12,2021-12-02,0.130958094815546,
2021-12,2021-12-03,0.142489539108525,
2021-12,2021-12-06,0.141401667005414,
2021-12,2021-12-07,0.40389664585766,
2021-12,2021-12-08,0.40389664585766,
2021-12,2021-12-09,0.40389664585766,
2021-12,2021-12-10,0.420285410429762,
2021-12,2021-12-13,0.408317764395876,
2021-12,2021-12-14,0.408317764395876,
2021-12,2021-12-15,0.408317764395876,
2021-12,2021-12-16,0.408317764395876,
2021-12,2021-12-17,0.408317764395876,
2021-12,2021-12-20,0.398498157393714,
2021-12,2021-12-21,0.398498157393714,
2021-12,2021-12-22,0.398498157393714,
2021-12,2021-12-23,0.398498157393714,
2021-12,2021-12-24,0.388985413110369,
2021-12,2021-12-27,0.388985413110369,
2021-12,2021-12-28,0.388985413110369,
2021-12,2021-12-29,0.388985413110369,
2021-12,2021-12-30,0.388985413110369,
2021-12,2021-12-31,0.388985413110369,
2021-12,2022-01-03,0.388985413110369,
2021-12,2022-01-04,0.388985413110369,
2021-12,2022-01-05,0.388985413110369,
2021-12,2022-01-06,0.388985413110369,
2021-12,2022-01-07,0.388985413110369,
2022-01,2022-01-03,0.456474228487913,
2022-01,2022-01-04,0.432345377993151,
2022-01,2022-01-05,0.432345377993151,
2022-01,2022-01-06,0.432345377993151,
2022-01,2022-01-07,0.432345377993151,
2022-01,2022-01-10,0.432345377993151,
2022-01,2022-01-11,0.438478533058373,
2022-01,2022-01-12,0.445204576881296,
2022-01,2022-01-13,0.445204576881296,
2022-01,2022-01-14,0.445204576881296,
2022-01,2022-01-17,0.445204576881296,
2022-01,2022-01-18,0.450436215138411,
2022-01,2022-01-19,0.450436215138411,
2022-01,2022-01-20,0.450436215138411,
2022-01,2022-01-21,0.450436215138411,
2022-01,2022-01-24,0.457094663829285,
2022-01,2022-01-25,0.457094663829285,
2022-01,2022-01-26,0.457094663829285,
2022-01,2022-01-27,0.457094663829285,
2022-01,2022-01-28,0.457094663829285,
2022-01,2022-01-31,0.469270112864026,
2022-01,2022-02-01,0.469270112864026,
2022-01,2022-02-02,0.469270112864026,
2022-01,2022-02-03,0.469270112864026,
2022-01,2022-02-04,0.427111543925782,
2022-01,2022-02-07,0.427111543925782,
2022-02,2022-02-01,0.528903244976112,
2022-02,2022-02-02,0.523075999571758,
2022-02,2022-02-03,0.529252879700373,
2022-02,2022-02-04,0.542888633946561,
2022-02,2022-02-07,0.563924989856278,
2022-02,2022-02-08,0.632265468400095,
2022-02,2022-02-09,0.632265468400095,
2022-02,2022-02-10,0.652545845271931,
2022-02,2022-02-11,0.652545845271931,
2022-02,2022-02-14,0.672415357100043,
2022-02,2022-02-15,0.672415357100043,
2022-02,2022-02-16,0.672415357100043,
2022-02,2022-02-17,0.672415357100043,
2022-02,2022-02-18,0.672415357100043,
2022-02,2022-02-22,0.692284868928155,
2022-02,2022-02-23,0.692284868928155,
2022-02,2022-02-24,0.692284868928155,
2022-02,2022-02-25,0.692284868928155,
2022-02,2022-02-28,0.720009769153428,
2022-02,2022-03-01,0.720009769153428,
2022-02,2022-03-02,0.720009769153428,
2022-02,2022-03-03,0.720009769153428,
2022-02,2022-03-04,0.720009769153428,
2022-02,2022-03-07,0.720009769153428,
2022-03,2022-03-01,0.547951027302989,
2022-03,2022-03-02,0.722663528293844,
2022-03,2022-03-03,0.806876687890553,
2022-03,2022-03-04,0.812837722353641,
2022-03,2022-03-07,0.855161067041562,
2022-03,2022-03-08,1.00058396152945,
2022-03,2022-03-09,1.00058396152945,
2022-03,2022-03-10,1.00360564867177,
2022-03,2022-03-11,1.00360564867177,
2022-03,2022-03-14,1.09786639520031,
2022-03,2022-03-15,1.09786639520031,
2022-03,2022-03-16,1.09786639520031,
2022-03,2022-03-17,1.09786639520031,
2022-03,2022-03-18,1.09786639520031,
2022-03,2022-03-21,1.10882024342075,
2022-03,2022-03-22,1.10882024342075,
2022-03,2022-03-23,1.10882024342075,
2022-03,2022-03-24,1.10882024342075,
2022-03,2022-03-25,1.10882024342075,
2022-03,2022-03-28,1.11235141817602,
2022-03,2022-03-29,1.11235141817602,
2022-03,2022-03-30,1.11235141817602,
2022-03,2022-03-31,1.11235141817602,
2022-03,2022-04-01,1.11235141817602,
2022-03,2022-04-04,1.11235141817602,
2022-03,2022-04-05,1.11235141817602,
2022-03,2022-04-06,1.11235141817602,
2022-03,2022-04-07,1.11235141817602,
2022-04,2022-04-01,0.259264016717346,
2022-04,2022-04-04,0.203610531416801,
2022-04,2022-04-05,0.365438908395517,
2022-04,2022-04-06,0.365438908395517,
2022-04,2022-04-07,0.365438908395517,
2022-04,2022-04-08,0.365438908395517,
2022-04,2022-04-11,0.365438908395517,
2022-04,2022-04-12,0.302945983734384,
2022-04,2022-04-13,0.302945983734384,
2022-04,2022-04-14,0.302945983734384,
2022-04,2022-04-15,0.302945983734384,
2022-04,2022-04-18,0.285249586840141,
2022-04,2022-04-19,0.285249586840141,
2022-04,2022-04-20,0.285249586840141,
2022-04,2022-04-21,0.285249586840141,
2022-04,2022-04-22,0.285249586840141,
2022-04,2022-04-25,0.284773145385296,
2022-04,2022-04-26,0.284773145385296,
2022-04,2022-04-27,0.284773145385296,
2022-04,2022-04-28,0.284773145385296,
2022-04,2022-04-29,0.284773145385296,
2022-04,2022-05-02,0.284773145385296,
2022-04,2022-05-03,0.284773145385296,
2022-04,2022-05-04,0.284773145385296,
2022-04,2022-05-05,0.284773145385296,
2022-04,2022-05-06,0.284773145385296,
2022-05,2022-05-02,0.399679075471738,
2022-05,2022-05-03,0.451821708043813,
2022-05,2022-05-04,0.451821708043813,
2022-05,2022-05-05,0.451821708043813,
2022-05,2022-05-06,0.451821708043813,
2022-05,2022-05-09,0.451821708043813,
2022-05,2022-05-10,0.511730800873056,
2022-05,2022-05-11,0.505515571536847,
2022-05,2022-05-12,0.505515571536847,
2022-05,2022-05-13,0.505515571536847,
2022-05,2022-05-16,0.574687589263965,
2022-05,2022-05-17,0.574687589263965,
2022-05,2022-05-18,0.574687589263965,
2022-05,2022-05-19,0.574687589263965,
2022-05,2022-05-20,0.574687589263965,
2022-05,2022-05-23,0.632060542133579,
2022-05,2022-05-24,0.632060542133579,
2022-05,2022-05-25,0.632060542133579,
2022-05,2022-05-26,0.632060542133579,
2022-05,2022-05-27,0.632060542133579,
2022-05,2022-05-31,0.672324850959812,
2022-05,2022-06-01,0.672324850959812,
2022-05,2022-06-02,0.672324850959812,
2022-05,2022-06-03,0.672324850959812,
2022-05,2022-06-06,0.672324850959812,
2022-05,2022-06-07,0.672324850959812,
2022-06,2022-06-01,0.62666801252769,
2022-06,2022-06-02,0.623167022275439,
2022-06,2022-06-03,0.621299827474239,
2022-06,2022-06-06,0.63499258934971,
2022-06,2022-06-07,0.900894684052384,
2022-06,2022-06-08,0.900894684052384,
2022-06,2022-06-09,0.900894684052384,
2022-06,2022-06-10,0.926388311076157,
2022-06,2022-06-13,0.97903555709468,
2022-06,2022-06-14,0.97903555709468,
2022-06,2022-06-15,0.97903555709468,
2022-06,2022-06-16,0.97903555709468,
2022-06,2022-06-17,0.97903555709468,
2022-06,2022-06-21,0.97903555709468,
2022-06,2022-06-22,0.97903555709468,
2022-06,2022-06-23,0.97903555709468,
2022-06,2022-06-24,0.97903555709468,
2022-06,2022-06-27,0.97903555709468,
2022-06,2022-06-28,0.97903555709468,
2022-06,2022-06-29,0.971138470191902,
2022-06,2022-06-30,0.971138470191902,
2022-06,2022-07-01,0.971138470191902,
2022-06,2022-07-05,0.971138470191902,
2022-06,2022-07-06,0.971138470191902,
2022-06,2022-07-07,0.971138470191902,
2022-06,2022-07-08,0.971138470191902,
2022-07,2022-07-01,0.285333094395049,
2022-07,2022-07-05,0.350850606976302,
2022-07,2022-07-06,0.427766570131807,
2022-07,2022-07-07,0.427766570131807,
2022-07,2022-07-08,0.427766570131807,
2022-07,2022-07-11,0.427766570131807,
2022-07,2022-07-12,0.38204575149773,
2022-07,2022-07-13,0.387218851683674,
2022-07,2022-07-14,0.387218851683674,
2022-07,2022-07-15,0.387218851683674,
2022-07,2022-07-18,0.328993685957169,
2022-07,2022-07-19,0.328993685957169,
2022-07,2022-07-20,0.328993685957169,
2022-07,2022-07-21,0.328993685957169,
2022-07,2022-07-22,0.328993685957169,
2022-07,2022-07-25,0.26795765016111,
2022-07,2022-07-26,0.26795765016111,
2022-07,2022-07-27,0.26795765016111,
2022-07,2022-07-28,0.26795765016111,
2022-07,2022-07-29,0.26795765016111,
2022-07,2022-08-01,0.26795765016111,
2022-07,2022-08-02,0.26795765016111,
2022-07,2022-08-03,0.26795765016111,
2022-07,2022-08-04,0.26795765016111,
2022-07,2022-08-05,0.26795765016111,
2022-08,2022-08-01,0.535866796627907,
2022-08,2022-08-02,0.32328971652423,
2022-08,2022-08-03,0.32328971652423,
2022-08,2022-08-04,0.32328971652423,
2022-08,2022-08-05,0.32328971652423,
2022-08,2022-08-08,0.32328971652423,
2022-08,2022-08-09,0.257058074375541,
2022-08,2022-08-10,0.189118868276195,
2022-08,2022-08-11,0.189118868276195,
2022-08,2022-08-12,0.189118868276195,
2022-08,2022-08-15,0.133589265828659,
2022-08,2022-08-16,0.133589265828659,
2022-08,2022-08-17,0.133589265828659,
2022-08,2022-08-18,0.133589265828659,
2022-08,2022-08-19,0.133589265828659,
2022-08,2022-08-22,0.0921386985625802,
2022-08,2022-08-23,0.0921386985625802,
2022-08,2022-08-24,0.0921386985625802,
2022-08,2022-08-25,0.0921386985625802,
2022-08,2022-08-26,0.0921386985625802,
2022-08,2022-08-29,0.0568860529294564,
2022-08,2022-08-30,0.0568860529294564,
2022-08,2022-08-31,0.0568860529294564,
2022-08,2022-09-01,0.0568860529294564,
2022-08,2022-09-02,0.0568860529294564,
2022-08,2022-09-06,0.0568860529294564,
2022-08,2022-09-07,0.0568860529294564,
2022-08,2022-09-08,0.0568860529294564,
2022-09,2022-09-01,0.534213676829422,
2022-09,2022-09-02,0.384199319335416,
2022-09,2022-09-06,0.419768543437151,
2022-09,2022-09-07,0.356873276999443,
2022-09,2022-09-08,0.356873276999443,
2022-09,2022-09-09,0.356873276999443,
2022-09,2022-09-12,0.356873276999443,
2022-09,2022-09-13,0.331853711341414,
2022-09,2022-09-14,0.331853711341414,
2022-09,2022-09-15,0.331853711341414,
2022-09,2022-09-16,0.331853711341414,
2022-09,2022-09-19,0.309880504489,
2022-09,2022-09-20,0.309880504489,
2022-09,2022-09-21,0.309880504489,
2022-09,2022-09-22,0.309880504489,
2022-09,2022-09-23,0.309880504489,
2022-09,2022-09-26,0.315373806202104,
2022-09,2022-09-27,0.315373806202104,
2022-09,2022-09-28,0.315373806202104,
2022-09,2022-09-29,0.315373806202104,
2022-09,2022-09-30,0.315373806202104,
2022-09,2022-10-03,0.315373806202104,
2022-09,2022-10-04,0.315373806202104,
2022-09,2022-10-05,0.315373806202104,
2022-09,2022-10-06,0.315373806202104,
2022-09,2022-10-07,0.315373806202104,
2022-10,2022-10-03,0.411189875288922,
2022-10,2022-10-04,0.723680814030847,
2022-10,2022-10-05,0.723680814030847,
2022-10,2022-10-06,0.723680814030847,
2022-10,2022-10-07,0.723680814030847,
2022-10,2022-10-11,0.723680814030847,
2022-10,2022-10-12,0.796010787783749,
2022-10,2022-10-13,0.801413174415115,
2022-10,2022-10-14,0.801413174415115,
2022-10,2022-10-17,0.801413174415115,
2022-10,2022-10-18,0.808529987829481,
2022-10,2022-10-19,0.808529987829481,
2022-10,2022-10-20,0.808529987829481,
2022-10,2022-10-21,0.808529987829481,
2022-10,2022-10-24,0.782370889873974,
2022-10,2022-10-25,0.782370889873974,
2022-10,2022-10-26,0.782370889873974,
2022-10,2022-10-27,0.782370889873974,
2022-10,2022-10-28,0.782370889873974,
2022-10,2022-10-31,0.759750963994799,
2022-10,2022-11-01,0.759750963994799,
2022-10,2022-11-02,0.759750963994799,
2022-10,2022-11-03,0.759750963994799,
2022-10,2022-11-04,0.759750963994799,
2022-10,2022-11-07,0.759750963994799,
2022-11,2022-11-01,0.582362653981011,
2022-11,2022-11-02,0.669535397088211,
2022-11,2022-11-03,0.694258759103909,
2022-11,2022-11-04,0.686506001138493,
2022-11,2022-11-07,0.713854312701535,
2022-11,2022-11-08,0.617073971734831,
2022-11,2022-11-09,0.617073971734831,
2022-11,2022-11-10,0.591038074642433,
2022-11,2022-11-14,0.572458507807586,
2022-11,2022-11-15,0.572458507807586,
2022-11,2022-11-16,0.572458507807586,
2022-11,2022-11-17,0.572458507807586,
2022-11,2022-11-18,0.572458507807586,
2022-11,2022-11-21,0.523851358209351,
2022-11,2022-11-22,0.523851358209351,
2022-11,2022-11-23,0.523851358209351,
2022-11,2022-11-25,0.523851358209351,
2022-11,2022-11-28,0.46745580433186,
2022-11,2022-11-29,0.46745580433186,
2022-11,2022-11-30,0.46745580433186,
2022-11,2022-12-01,0.46745580433186,
2022-11,2022-12-02,0.46745580433186,
2022-11,2022-12-05,0.46745580433186,
2022-11,2022-12-06,0.46745580433186,
2022-11,2022-12-07,0.46745580433186,
2022-11,2022-12-08,0.46745580433186,
2022-12,2022-12-01,0.51271814346605,
2022-12,2022-12-02,0.515972148143229,
2022-12,2022-12-05,0.365715410001581,
2022-12,2022-12-06,0.365715410001581,
2022-12,2022-12-07,0.365715410001581,
2022-12,2022-12-08,0.365715410001581,
2022-12,2022-12-09,0.365715410001581,
2022-12,2022-12-12,0.244696277919165,
2022-12,2022-12-13,0.244696277919165,
2022-12,2022-12-14,0.244696277919165,
2022-12,2022-12-15,0.244696277919165,
2022-12,2022-12-16,0.16837939538097,
2022-12,2022-12-19,0.16837939538097,
2022-12,2022-12-20,0.16837939538097,
2022-12,2022-12-21,0.16837939538097,
2022-12,2022-12-22,0.16837939538097,
2022-12,2022-12-23,0.121098241931858,
2022-12,2022-12-27,0.121098241931858,
2022-12,2022-12-28,0.121098241931858,
2022-12,2022-12-29,0.121098241931858,
2022-12,2022-12-30,0.121098241931858,
2022-12,2023-01-03,0.121098241931858,
2022-12,2023-01-04,0.121098241931858,
2022-12,2023-01-05,0.121098241931858,
2022-12,2023-01-06,0.121098241931858,
2023-01,2023-01-03,0.655603813066511,
2023-01,2023-01-04,0.495344084238797,
2023-01,2023-01-05,0.495344084238797,
2023-01,2023-01-06,0.495344084238797,
2023-01,2023-01-09,0.495344084238797,
2023-01,2023-01-10,0.518892544106646,
2023-01,2023-01-11,0.518892544106646,
2023-01,2023-01-12,0.498551297309104,
2023-01,2023-01-13,0.498551297309104,
2023-01,2023-01-17,0.528264445038145,
2023-01,2023-01-18,0.528264445038145,
2023-01,2023-01-19,0.528264445038145,
2023-01,2023-01-20,0.528264445038145,
2023-01,2023-01-23,0.577126065748126,
2023-01,2023-01-24,0.577126065748126,
2023-01,2023-01-25,0.577126065748126,
2023-01,2023-01-26,0.577126065748126,
2023-01,2023-01-27,0.577126065748126,
2023-01,2023-01-30,0.626251803326807,
2023-01,2023-01-31,0.626251803326807,
2023-01,2023-02-01,0.626251803326807,
2023-01,2023-02-02,0.626251803326807,
2023-01,2023-02-03,0.626251803326807,
2023-01,2023-02-06,0.626251803326807,
2023-01,2023-02-07,0.626251803326807,
2023-01,2023-02-08,0.647054090382272,
2023-01,2023-02-09,0.647054090382272,
2023-02,2023-02-01,0.600944338152598,
2023-02,2023-02-02,0.487977931714362,
2023-02,2023-02-03,0.491729583588695,
2023-02,2023-02-06,0.456158365817244,
2023-02,2023-02-07,0.677236720864377,
2023-02,2023-02-08,0.677236720864377,
2023-02,2023-02-09,0.677236720864377,
2023-02,2023-02-10,0.608574344002307,
2023-02,2023-02-13,0.608574344002307,
2023-02,2023-02-14,0.568014018967677,
2023-02,2023-02-15,0.568014018967677,
2023-02,2023-02-16,0.568014018967677,
2023-02,2023-02-17,0.568014018967677,
2023-02,2023-02-21,0.554658458366899,
2023-02,2023-02-22,0.554658458366899,
2023-02,2023-02-23,0.554658458366899,
2023-02,2023-02-24,0.554658458366899,
2023-02,2023-02-27,0.536749865743129,
2023-02,2023-02-28,0.536749865743129,
2023-02,2023-03-01,0.536749865743129,
2023-02,2023-03-02,0.536749865743129,
2023-02,2023-03-03,0.536749865743129,
2023-02,2023-03-06,0.536749865743129,
2023-02,2023-03-07,0.536749865743129,
2023-02,2023-03-08,0.536749865743129,
2023-02,2023-03-09,0.536749865743129,
2023-03,2023-03-01,0.261301263936878,
2023-03,2023-03-02,0.264820253883461,
2023-03,2023-03-03,0.280655708643081,
2023-03,2023-03-06,0.303268477373896,
2023-03,2023-03-07,0.273968995315779,
2023-03,2023-03-08,0.273968995315779,
2023-03,2023-03-09,0.273968995315779,
2023-03,2023-03-10,0.273968995315779,
2023-03,2023-03-13,0.273968995315779,
2023-03,2023-03-14,0.302372333778508,
2023-03,2023-03-15,0.302372333778508,
2023-03,2023-03-16,0.302372333778508,
2023-03,2023-03-17,0.302372333778508,
2023-03,2023-03-20,0.301380018664686,
2023-03,2023-03-21,0.301380018664686,
2023-03,2023-03-22,0.301380018664686,
2023-03,2023-03-23,0.301380018664686,
2023-03,2023-03-24,0.301380018664686,
2023-03,2023-03-27,0.300586166573628,
2023-03,2023-03-28,0.300586166573628,
2023-03,2023-03-29,0.300586166573628,
2023-03,2023-03-30,0.300586166573628,
2023-03,2023-03-31,0.300586166573628,
2023-03,2023-04-03,0.300586166573628,
2023-03,2023-04-04,0.300586166573628,
2023-03,2023-04-05,0.300586166573628,
2023-03,2023-04-06,0.300586166573628,
2023-03,2023-04-07,0.300586166573628,
2023-04,2023-04-03,0.367358254881836,
2023-04,2023-04-04,0.49977229092452,
2023-04,2023-04-05,0.49977229092452,
2023-04,2023-04-06,0.49977229092452,
2023-04,2023-04-07,0.49977229092452,
2023-04,2023-04-10,0.49977229092452,
2023-04,2023-04-11,0.556973643006596,
2023-04,2023-04-12,0.54092116866527,
2023-04,2023-04-13,0.54092116866527,
2023-04,2023-04-14,0.54092116866527,
2023-04,2023-04-17,0.586921564470407,
2023-04,2023-04-18,0.586921564470407,
2023-04,2023-04-19,0.586921564470407,
2023-04,2023-04-20,0.586921564470407,
2023-04,2023-04-21,0.586921564470407,
2023-04,2023-04-24,0.608716511827863,
2023-04,2023-04-25,0.608716511827863,
2023-04,2023-04-26,0.608716511827863,
2023-04,2023-04-27,0.608716511827863,
2023-04,2023-04-28,0.608716511827863,
2023-04,2023-05-01,0.608716511827863,
2023-04,2023-05-02,0.608716511827863,
2023-04,2023-05-03,0.608716511827863,
2023-04,2023-05-04,0.608716511827863,
2023-04,2023-05-05,0.608716511827863,
2023-05,2023-05-01,0.04167717668721,
2023-05,2023-05-02,0.25887730480674,
2023-05,2023-05-03,0.25887730480674,
2023-05,2023-05-04,0.25887730480674,
2023-05,2023-05-05,0.25887730480674,
2023-05,2023-05-08,0.25887730480674,
2023-05,2023-05-09,0.220413710471735,
2023-05,2023-05-10,0.203946021297598,
2023-05,2023-05-11,0.203946021297598,
2023-05,2023-05-12,0.203946021297598,
2023-05,2023-05-15,0.19239065615902,
2023-05,2023-05-16,0.19239065615902,
2023-05,2023-05-17,0.19239065615902,
2023-05,2023-05-18,0.19239065615902,
2023-05,2023-05-19,0.19239065615902,
2023-05,2023-05-22,0.186044676943572,
2023-05,2023-05-23,0.186044676943572,
2023-05,2023-05-24,0.186044676943572,
2023-05,2023-05-25,0.186044676943572,
2023-05,2023-05-26,0.186044676943572,
2023-05,2023-05-30,0.191102517094392,
2023-05,2023-05-31,0.191102517094392,
2023-05,2023-06-01,0.191102517094392,
2023-05,2023-06-02,0.191102517094392,
2023-05,2023-06-05,0.191102517094392,
2023-05,2023-06-06,0.191102517094392,
2023-05,2023-06-07,0.191102517094392,
2023-05,2023-06-08,0.191102517094392,
2023-06,2023-06-01,0.186413249807683,
2023-06,2023-06-02,0.256499592852785,
2023-06,2023-06-05,0.278020671016091,
2023-06,2023-06-06,0.394616465603693,
2023-06,2023-06-07,0.394616465603693,
2023-06,2023-06-08,0.394616465603693,
2023-06,2023-06-09,0.394616465603693,
2023-06,2023-06-12,0.394616465603693,
2023-06,2023-06-13,0.420073402250647,
2023-06,2023-06-14,0.420073402250647,
2023-06,2023-06-15,0.420073402250647,
2023-06,2023-06-16,0.420073402250647,
2023-06,2023-06-20,0.423509556051433,
2023-06,2023-06-21,0.423509556051433,
2023-06,2023-06-22,0.423509556051433,
2023-06,2023-06-23,0.423509556051433,
2023-06,2023-06-26,0.423795902201497,
2023-06,2023-06-27,0.423795902201497,
2023-06,2023-06-28,0.423795902201497,
2023-06,2023-06-29,0.423795902201497,
2023-06,2023-06-30,0.423795902201497,
2023-06,2023-07-03,0.423795902201497,
2023-06,2023-07-05,0.423795902201497,
2023-06,2023-07-06,0.423795902201497,
2023-06,2023-07-07,0.423795902201497,
2023-07,2023-07-03,0.275192921893271,
2023-07,2023-07-05,0.344649667317929,
2023-07,2023-07-06,0.344649667317929,
2023-07,2023-07-07,0.344649667317929,
2023-07,2023-07-10,0.344649667317929,
2023-07,2023-07-11,0.356047398257686,
2023-07,2023-07-12,0.337836100083504,
2023-07,2023-07-13,0.337836100083504,
2023-07,2023-07-14,0.337836100083504,
2023-07,2023-07-17,0.346669549606626,
2023-07,2023-07-18,0.346669549606626,
2023-07,2023-07-19,0.346669549606626,
2023-07,2023-07-20,0.346669549606626,
2023-07,2023-07-21,0.346669549606626,
2023-07,2023-07-24,0.361167928715229,
2023-07,2023-07-25,0.361167928715229,
2023-07,2023-07-26,0.361167928715229,
2023-07,2023-07-27,0.361167928715229,
2023-07,2023-07-28,0.361167928715229,
2023-07,2023-07-31,0.406276130736562,
2023-07,2023-08-01,0.406276130736562,
2023-07,2023-08-02,0.406276130736562,
2023-07,2023-08-03,0.406276130736562,
2023-07,2023-08-04,0.406276130736562,
2023-07,2023-08-07,0.406276130736562,
2023-08,2023-08-01,0.640971350655364,
2023-08,2023-08-02,0.640588817811312,
2023-08,2023-08-03,0.599849069919812,
2023-08,2023-08-04,0.615851693895973,
2023-08,2023-08-07,0.635902790471679,
2023-08,2023-08-08,0.792889018014915,
2023-08,2023-08-09,0.792889018014915,
2023-08,2023-08-10,0.773037839170409,
2023-08,2023-08-11,0.773037839170409,
2023-08,2023-08-14,0.785627148426092,
2023-08,2023-08-15,0.785627148426092,
2023-08,2023-08-16,0.785627148426092,
2023-08,2023-08-17,0.785627148426092,
2023-08,2023-08-18,0.785627148426092,
2023-08,2023-08-21,0.798216457681776,
2023-08,2023-08-22,0.798216457681776,
2023-08,2023-08-23,0.798216457681776,
2023-08,2023-08-24,0.798216457681776,
2023-08,2023-08-25,0.798216457681776,
2023-08,2023-08-28,0.789346717069817,
2023-08,2023-08-29,0.789346717069817,
2023-08,2023-08-30,0.789346717069817,
2023-08,2023-08-31,0.789346717069817,
2023-08,2023-09-01,0.789346717069817,
2023-08,2023-09-05,0.789346717069817,
2023-08,2023-09-06,0.789346717069817,
2023-08,2023-09-07,0.789346717069817,
2023-08,2023-09-08,0.789346717069817,
2023-09,2023-09-01,0.355375285146603,
2023-09,2023-09-05,0.446524301559672,
2023-09,2023-09-06,0.375377684166245,
2023-09,2023-09-07,0.375377684166245,
2023-09,2023-09-08,0.375377684166245,
2023-09,2023-09-11,0.375377684166245,
2023-09,2023-09-12,0.383973554281745,
2023-09,2023-09-13,0.364552399352323,
2023-09,2023-09-14,0.364552399352323,
2023-09,2023-09-15,0.364552399352323,
2023-09,2023-09-18,0.388585645486688,
2023-09,2023-09-19,0.388585645486688,
2023-09,2023-09-20,0.388585645486688,
2023-09,2023-09-21,0.388585645486688,
2023-09,2023-09-22,0.388585645486688,
2023-09,2023-09-25,0.39052951098285,
2023-09,2023-09-26,0.39052951098285,
2023-09,2023-09-27,0.39052951098285,
2023-09,2023-09-28,0.39052951098285,
2023-09,2023-09-29,0.39052951098285,
2023-09,2023-10-02,0.39052951098285,
2023-09,2023-10-03,0.39052951098285,
2023-09,2023-10-04,0.39052951098285,
2023-09,2023-10-05,0.39052951098285,
2023-09,2023-10-06,0.39052951098285,
2023-10,2023-10-02,0.286046863335773,
2023-10,2023-10-03,0.271764582305195,
2023-10,2023-10-04,0.271764582305195,
2023-10,2023-10-05,0.271764582305195,
2023-10,2023-10-06,0.271764582305195,
2023-10,2023-10-10,0.271764582305195,
2023-10,2023-10-11,0.210318249379381,
2023-10,2023-10-12,0.20916937556771,
2023-10,2023-10-13,0.20916937556771,
2023-10,2023-10-16,0.150311381048502,
2023-10,2023-10-17,0.150311381048502,
2023-10,2023-10-18,0.150311381048502,
2023-10,2023-10-19,0.150311381048502,
2023-10,2023-10-20,0.150311381048502,
2023-10,2023-10-23,0.1086498487834,
2023-10,2023-10-24,0.1086498487834,
2023-10,2023-10-25,0.1086498487834,
2023-10,2023-10-26,0.1086498487834,
2023-10,2023-10-27,0.1086498487834,
2023-10,2023-10-30,0.0708885450707759,
2023-10,2023-10-31,0.0708885450707759,
2023-10,2023-11-01,0.0708885450707759,
2023-10,2023-11-02,0.0708885450707759,
2023-10,2023-11-03,0.0708885450707759,
2023-10,2023-11-06,0.0708885450707759,
2023-10,2023-11-07,0.0708885450707759,
2023-10,2023-11-08,0.0708885450707759,
2023-10,2023-11-09,0.0708885450707759,
2023-11,2023-11-01,0.193770395594919,
2023-11,2023-11-02,0.181827728748272,
2023-11,2023-11-03,0.219581965876384,
2023-11,2023-11-06,0.204814152033755,
2023-11,2023-11-07,0.0755396564435581,
2023-11,2023-11-08,0.0755396564435581,
2023-11,2023-11-09,0.0755396564435581,
